Name;NO;Awal;STA_AWAL;STA_AKHIR;PANJANG;Kondisi;Tipe_Perke;Lebar_STA
WONOASRI;67;"111?? 37' 28.024"" E";0+100;0+200;864,83659679800;sedang;beton;6
WONOASRI;67;"111?? 37' 28.024"" E";0+200;0+300;864,83659679800;RR;beton;6
WONOASRI;67;"111?? 37' 28.024"" E";0+300;0+400;864,83659679800;RB;beton;6
WONOASRI;67;"111?? 37' 28.024"" E";0+400;0+500;864,83659679800;baik;beton;6
WONOASRI;67;"111?? 37' 28.024"" E";0+500;0+600;864,83659679800;baik;beton;6
WONOASRI;67;"111?? 37' 28.024"" E";0+600;0+700;864,83659679800;sedang;beton;6
WONOASRI;67;"111?? 37' 28.024"" E";0+700;0+800;864,83659679800;RR;beton;6
WONOASRI;67;"111?? 37' 28.024"" E";0+800;0+800;864,83659679800;RB;beton;6
WONOREJO I;64;"111?? 40' 53.771"" E";0+000;0+100;676,17713270600;baik;beton;6
WONOREJO I;64;"111?? 40' 53.771"" E";0+100;0+200;676,17713270600;baik;beton;6
WONOREJO I;64;"111?? 40' 53.771"" E";0+200;0+300;676,17713270600;sedang;beton;6
WONOREJO I;64;"111?? 40' 53.771"" E";0+300;0+400;676,17713270600;RR;beton;6
WONOREJO I;64;"111?? 40' 53.771"" E";0+400;0+500;676,17713270600;RB;beton;6
WONOREJO I;64;"111?? 40' 53.771"" E";0+500;0+600;676,17713270600;baik;beton;6
WONOREJO I;64;"111?? 40' 53.771"" E";0+600;0+676;676,17713270600;baik;beton;6
WONOREJO II;65;"111?? 41' 17.692"" E";0+000;0+100;1358,42478261000;sedang;beton;6
WONOREJO II;65;"111?? 41' 17.692"" E";0+100;0+200;1358,42478261000;RR;beton;6
WONOREJO II;65;"111?? 41' 17.692"" E";0+200;0+300;1358,42478261000;RB;beton;6
WONOREJO II;65;"111?? 41' 17.692"" E";0+300;0+400;1358,42478261000;baik;beton;6
WONOREJO II;65;"111?? 41' 17.692"" E";0+400;0+500;1358,42478261000;baik;beton;6
WONOREJO II;65;"111?? 41' 17.692"" E";0+500;0+600;1358,42478261000;sedang;beton;6
WONOREJO II;65;"111?? 41' 17.692"" E";0+600;0+700;1358,42478261000;RR;beton;6
WONOREJO II;65;"111?? 41' 17.692"" E";0+700;0+800;1358,42478261000;RB;beton;6
WONOREJO II;65;"111?? 41' 17.692"" E";0+800;0+900;1358,42478261000;baik;beton;6
WONOREJO II;65;"111?? 41' 17.692"" E";0+900;1+000;1358,42478261000;baik;beton;6
WONOREJO II;65;"111?? 41' 17.692"" E";1+000;1+100;1358,42478261000;sedang;beton;6
WONOREJO II;65;"111?? 41' 17.692"" E";1+100;1+200;1358,42478261000;RR;beton;6
WONOREJO II;65;"111?? 41' 17.692"" E";1+200;1+300;1358,42478261000;RB;beton;6
WONOREJO II;65;"111?? 41' 17.692"" E";1+300;1+358;1358,42478261000;baik;beton;6
